AGGROUP;DATA_PROPOSTA;DATA_MES;COUNT;MOTOR
NovoCliente - Serasa - Decline - Valor_Contratado;06SEP2021:00:00:00;06SEP2021:00:00:00;6;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;07SEP2021:00:00:00;07SEP2021:00:00:00;1;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;08SEP2021:00:00:00;08SEP2021:00:00:00;1;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;09SEP2021:00:00:00;09SEP2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;10SEP2021:00:00:00;10SEP2021:00:00:00;4;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;11SEP2021:00:00:00;11SEP2021:00:00:00;1;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;13SEP2021:00:00:00;13SEP2021:00:00:00;4;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;14SEP2021:00:00:00;14SEP2021:00:00:00;2;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;15SEP2021:00:00:00;15SEP2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;16SEP2021:00:00:00;16SEP2021:00:00:00;4;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;17SEP2021:00:00:00;17SEP2021:00:00:00;2;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;20SEP2021:00:00:00;20SEP2021:00:00:00;2;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;21SEP2021:00:00:00;21SEP2021:00:00:00;2;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;22SEP2021:00:00:00;22SEP2021:00:00:00;5;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;24SEP2021:00:00:00;24SEP2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;27SEP2021:00:00:00;27SEP2021:00:00:00;4;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;28SEP2021:00:00:00;28SEP2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;29SEP2021:00:00:00;29SEP2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;30SEP2021:00:00:00;30SEP2021:00:00:00;5;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;01OCT2021:00:00:00;01OCT2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;04OCT2021:00:00:00;04OCT2021:00:00:00;4;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;07OCT2021:00:00:00;07OCT2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;08OCT2021:00:00:00;08OCT2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;09OCT2021:00:00:00;09OCT2021:00:00:00;1;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;11OCT2021:00:00:00;11OCT2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;13OCT2021:00:00:00;13OCT2021:00:00:00;1;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;14OCT2021:00:00:00;14OCT2021:00:00:00;4;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;15OCT2021:00:00:00;15OCT2021:00:00:00;3;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;16OCT2021:00:00:00;16OCT2021:00:00:00;1;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;18OCT2021:00:00:00;18OCT2021:00:00:00;4;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;19OCT2021:00:00:00;19OCT2021:00:00:00;7;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;20OCT2021:00:00:00;20OCT2021:00:00:00;5;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;21OCT2021:00:00:00;21OCT2021:00:00:00;4;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;22OCT2021:00:00:00;22OCT2021:00:00:00;6;NovoClient
NovoCliente - Serasa - Decline - Valor_Contratado;25OCT2021:00:00:00;25OCT2021:00:00:00;6;NovoClient
